#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 909: Wells Creek, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Wells Creek (909) 
# Washington  SNOTEL Site - 4030 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:37 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2000-06-18,0.0,0,72.5,48.6
2000-06-19,0.0,0,72.7,39.7
2000-06-20,0.0,0,72.7,39.2
2000-06-21,0.0,0,72.7,47.5
2000-06-22,0.0,0,72.7,41.9
2000-06-23,0.0,0,72.7,41.7
2000-06-24,0.0,0,72.7,41.9
2000-06-25,0.0,0,72.9,47.1
2000-06-26,0.0,0,72.9,52.7
2000-06-27,0.0,0,72.9,58.1
2000-06-28,0.0,0,72.9,59.4
2000-06-29,0.0,0,72.9,55.9
2000-06-30,0.0,0,72.9,47.1
2000-07-01,0.0,0,73.0,41.0
2000-07-02,0.0,0,73.1,35.1
2000-07-03,0.0,0,73.3,35.6
2000-07-04,0.0,0,73.3,39.4
2000-07-05,0.0,0,73.3,41.0
2000-07-06,0.0,0,73.3,42.3
2000-07-07,0.0,0,73.3,43.5
2000-07-08,0.0,1,73.4,47.5
2000-07-09,0.0,1,73.4,44.6
2000-07-10,0.0,0,73.5,45.5
2000-07-11,0.0,0,73.5,44.6
2000-07-12,0.0,0,73.5,47.5
2000-07-13,0.0,,73.5,49.5
2000-07-14,0.0,,73.5,45.0
2000-07-15,0.0,5,73.6,42.1
2000-07-16,0.0,4,73.6,49.8
2000-07-17,0.0,4,73.7,52.9
2000-07-18,0.0,4,73.7,51.6
2000-07-19,0.0,6,73.7,49.3
2000-07-20,0.0,,73.7,51.3
2000-07-21,0.0,,73.7,55.4
2000-07-22,0.0,7,73.7,58.8
2000-07-23,0.0,,74.4,44.8
2000-07-24,0.0,0,74.6,44.1
2000-07-25,0.0,0,74.6,50.4
2000-07-26,0.0,0,74.6,46.6
2000-07-27,0.0,10,74.6,48.4
2000-07-28,0.0,10,74.6,52.0
2000-07-29,0.0,0,75.2,48.4
2000-07-30,0.0,0,75.2,54.5
2000-07-31,0.0,,75.2,59.9
2000-08-01,0.0,12,75.2,51.4
2000-08-02,0.0,12,75.2,48.4
2000-08-03,0.0,10,75.2,51.3
2000-08-04,0.0,,75.2,56.1
2000-08-05,0.0,14,75.2,55.8
2000-08-06,0.0,,75.2,57.0
2000-08-07,0.0,2,75.2,50.4
2000-08-08,0.0,0,75.2,51.1
2000-08-09,0.0,17,75.2,52.7
2000-08-10,0.0,0,75.2,49.6
2000-08-11,0.0,,75.2,46.2
2000-08-12,0.0,0,75.2,40.1
2000-08-13,0.0,2,75.2,41.9
2000-08-14,0.0,17,75.2,41.7
2000-08-15,0.0,0,75.2,44.2
2000-08-16,0.0,,75.2,41.5
2000-08-17,0.0,,75.2,47.7
2000-08-18,0.0,15,75.2,45.9
2000-08-19,0.0,0,75.8,41.0
2000-08-20,0.0,,76.9,40.5
2000-08-21,0.0,0,76.9,41.0
2000-08-22,0.0,,76.9,47.7
2000-08-23,0.0,15,77.0,53.4
2000-08-24,0.0,15,77.0,56.3
2000-08-25,0.0,,77.0,49.3
2000-08-26,0.0,,77.0,46.0
2000-08-27,0.0,17,77.1,41.9
2000-08-28,0.0,18,77.2,38.1
2000-08-29,0.0,18,77.2,48.7
2000-08-30,0.0,,77.7,43.5
2000-08-31,0.0,,77.8,45.1
2000-09-01,0.0,,77.9,37.4
2000-09-02,0.0,,77.9,40.1
2000-09-03,0.0,,77.9,39.7
2000-09-04,0.0,,77.9,40.3
2000-09-05,0.0,,77.9,39.7
2000-09-06,0.0,,77.9,42.4
2000-09-07,0.0,,77.9,40.5
2000-09-08,0.0,,77.9,42.8
2000-09-09,0.0,,78.5,37.4
2000-09-10,0.0,0,79.1,41.5
2000-09-11,0.0,0,79.4,37.8
2000-09-12,0.0,17,79.5,46.2
2000-09-13,0.0,0,79.5,46.2
2000-09-14,0.0,18,79.6,61.2
2000-09-15,0.0,18,79.6,57.2
2000-09-16,0.0,15,79.6,49.6
2000-09-17,0.0,0,79.6,48.7
2000-09-18,0.0,0,79.6,50.9
2000-09-19,0.0,,79.7,47.7
2000-09-20,0.0,15,79.7,47.1
2000-09-21,0.0,,79.7,44.4
2000-09-22,0.0,18,79.7,34.2
2000-09-23,0.0,18,79.7,39.2
2000-09-24,0.0,19,79.8,45.7
2000-09-25,0.0,,79.8,49.1
2000-09-26,0.0,15,79.8,49.3
2000-09-27,0.0,18,79.8,51.6
2000-09-28,0.0,14,79.8,51.4
2000-09-29,0.0,0,79.8,43.2
2000-09-30,0.0,0,80.5,47.3
2000-10-01,0.0,0,0.0,36.0
2000-10-02,0.0,0,0.0,35.6
2000-10-03,0.0,0,0.0,31.5
2000-10-04,0.0,0,0.1,33.4
2000-10-05,0.0,0,0.1,37.9
2000-10-06,0.0,0,0.2,44.6
2000-10-07,0.0,0,0.2,50.2
2000-10-08,0.0,0,0.2,51.4
2000-10-09,0.0,0,0.2,47.5
2000-10-10,0.0,0,0.6,41.7
2000-10-11,0.0,0,0.6,41.2
2000-10-12,0.0,0,0.6,41.2
2000-10-13,0.0,0,0.6,39.0
2000-10-14,0.0,0,0.6,38.1
2000-10-15,0.0,0,0.6,30.4
2000-10-16,0.0,0,0.6,38.1
2000-10-17,0.0,0,1.2,41.2
2000-10-18,0.0,0,1.9,43.7
2000-10-19,0.0,0,2.9,34.2
2000-10-20,0.0,0,3.3,43.9
2000-10-21,0.0,0,5.0,31.8
2000-10-22,0.0,0,5.0,28.0
2000-10-23,0.0,0,5.0,40.6
2000-10-24,0.0,0,5.1,43.5
2000-10-25,0.0,0,5.1,43.5
2000-10-26,0.0,0,5.1,42.8
2000-10-27,0.0,0,5.1,38.7
2000-10-28,0.0,0,5.5,36.5
2000-10-29,0.0,0,6.3,32.9
2000-10-30,0.0,0,6.3,31.6
2000-10-31,0.0,0,6.3,30.2
2000-11-01,0.0,0,6.4,28.2
2000-11-02,0.0,0,6.5,33.6
2000-11-03,0.0,0,6.5,36.7
2000-11-04,0.0,0,6.6,43.7
2000-11-05,0.3,1,7.5,29.1
2000-11-06,0.3,1,7.6,29.8
2000-11-07,0.3,1,7.6,31.1
2000-11-08,0.3,1,7.6,31.5
2000-11-09,0.9,4,8.1,27.0
2000-11-10,0.8,3,8.1,25.0
2000-11-11,0.6,2,8.1,16.9
2000-11-12,0.7,3,8.1,20.5
2000-11-13,0.7,3,8.1,24.3
2000-11-14,0.8,3,8.1,25.3
2000-11-15,0.7,3,8.1,23.2
2000-11-16,0.8,3,8.1,24.3
2000-11-17,0.9,4,8.1,27.3
2000-11-18,1.0,4,8.1,30.4
2000-11-19,1.0,4,8.1,35.6
2000-11-20,1.0,4,8.2,35.8
2000-11-21,1.0,4,8.2,43.2
2000-11-22,1.0,5,8.2,33.8
2000-11-23,1.0,4,8.2,39.6
2000-11-24,1.5,4,8.7,30.4
2000-11-25,1.6,5,8.8,29.5
2000-11-26,1.6,6,9.0,28.6
2000-11-27,2.2,15,9.6,27.1
2000-11-28,2.2,14,9.6,23.9
2000-11-29,2.2,10,9.6,32.9
2000-11-30,2.5,11,10.0,30.7
2000-12-01,2.6,13,10.1,32.2
2000-12-02,2.7,13,10.3,34.7
2000-12-03,2.8,10,10.5,26.6
2000-12-04,2.7,13,10.5,34.3
2000-12-05,2.7,13,10.5,35.6
2000-12-06,2.8,13,10.6,41.5
2000-12-07,2.8,13,10.6,37.6
2000-12-08,2.7,13,10.6,33.6
2000-12-09,2.9,12,10.7,26.6
2000-12-10,2.9,14,10.7,21.0
2000-12-11,2.9,17,10.7,11.5
2000-12-12,3.0,16,10.7,18.9
2000-12-13,3.0,15,10.7,15.4
2000-12-14,3.0,15,10.7,17.4
2000-12-15,3.5,18,11.2,23.7
2000-12-16,3.9,21,11.6,17.2
2000-12-17,5.5,28,13.3,28.0
2000-12-18,5.6,28,13.4,22.3
2000-12-19,5.8,25,13.5,27.9
2000-12-20,5.8,27,13.5,20.1
2000-12-21,5.9,25,13.6,29.5
2000-12-22,6.0,25,13.8,31.5
2000-12-23,6.3,28,14.0,31.3
2000-12-24,6.5,28,14.3,30.6
2000-12-25,6.6,28,14.3,27.5
2000-12-26,6.7,27,14.6,37.9
2000-12-27,6.7,25,14.6,36.3
2000-12-28,6.8,25,14.8,25.7
2000-12-29,6.8,24,14.9,39.7
2000-12-30,6.8,24,14.9,35.6
2000-12-31,6.8,23,14.9,40.8
2001-01-01,6.9,22,14.9,30.6
2001-01-02,6.9,23,14.9,44.4
2001-01-03,6.8,23,15.0,46.9
2001-01-04,7.1,24,15.2,30.9
2001-01-05,7.1,19,15.9,35.2
2001-01-06,7.6,20,17.1,28.4
2001-01-07,7.6,20,17.1,38.3
2001-01-08,7.7,19,17.2,42.3
2001-01-09,7.8,,17.4,
2001-01-10,7.9,20,17.5,31.3
2001-01-11,8.1,21,17.5,33.3
2001-01-12,8.0,20,17.5,29.5
2001-01-13,8.0,21,17.5,27.7
2001-01-14,7.9,22,17.6,25.3
2001-01-15,8.1,23,17.6,20.1
2001-01-16,8.2,23,17.6,22.8
2001-01-17,8.0,22,17.6,26.2
2001-01-18,7.8,23,17.8,31.3
2001-01-19,8.0,22,18.0,31.6
2001-01-20,8.7,23,18.0,25.3
2001-01-21,8.8,23,18.1,32.2
2001-01-22,9.4,26,18.8,28.8
2001-01-23,9.4,28,18.8,35.1
2001-01-24,9.4,28,18.8,35.2
2001-01-25,9.4,29,18.8,28.0
2001-01-26,9.4,29,18.9,27.5
2001-01-27,9.4,29,18.9,27.9
2001-01-28,9.4,28,18.9,32.2
2001-01-29,9.4,29,19.0,28.9
2001-01-30,10.0,36,19.8,23.2
2001-01-31,11.0,43,20.7,29.1
2001-02-01,11.7,42,21.0,29.8
2001-02-02,11.9,41,21.1,30.7
2001-02-03,12.6,47,21.8,26.8
2001-02-04,12.9,47,21.9,25.2
2001-02-05,13.4,48,22.5,30.0
2001-02-06,13.8,49,22.8,19.9
2001-02-07,13.6,48,22.8,13.6
2001-02-08,13.8,24,22.8,16.3
2001-02-09,13.8,23,22.9,24.8
2001-02-10,13.8,23,22.9,21.9
2001-02-11,13.6,23,22.9,21.6
2001-02-12,13.6,22,22.9,22.5
2001-02-13,13.6,22,22.9,24.3
2001-02-14,13.7,21,23.0,32.2
2001-02-15,13.7,21,23.0,25.2
2001-02-16,14.0,23,23.2,16.7
2001-02-17,14.3,23,23.5,28.6
2001-02-18,14.4,23,23.6,33.6
2001-02-19,14.5,23,23.7,23.7
2001-02-20,14.6,23,23.7,30.0
2001-02-21,14.6,23,23.8,32.0
2001-02-22,14.9,22,24.0,31.5
2001-02-23,15.1,22,24.1,27.1
2001-02-24,15.3,23,24.2,27.3
2001-02-25,15.3,23,24.3,23.4
2001-02-26,15.3,22,24.3,22.1
2001-02-27,15.4,22,24.3,27.9
2001-02-28,15.5,22,24.3,30.0
2001-03-01,15.5,22,24.3,25.7
2001-03-02,16.2,26,25.1,24.6
2001-03-03,16.4,27,25.3,22.6
2001-03-04,16.4,26,25.3,21.2
2001-03-05,16.5,25,25.4,32.0
2001-03-06,16.6,24,25.5,36.0
2001-03-07,16.7,23,25.5,41.2
2001-03-08,16.7,22,25.6,38.3
2001-03-09,16.6,21,25.8,28.8
2001-03-10,16.7,21,25.8,26.2
2001-03-11,16.7,21,25.9,27.1
2001-03-12,16.7,21,26.0,29.5
2001-03-13,16.9,21,26.1,34.7
2001-03-14,17.0,22,26.5,26.4
2001-03-15,17.2,22,26.5,25.7
2001-03-16,17.3,22,26.7,25.7
2001-03-17,17.4,23,26.8,25.2
2001-03-18,17.4,22,26.9,32.2
2001-03-19,17.8,21,27.4,28.2
2001-03-20,17.6,22,27.6,27.1
2001-03-21,17.8,21,27.6,24.3
2001-03-22,18.0,21,27.6,28.2
2001-03-23,17.7,21,27.6,33.6
2001-03-24,17.5,20,27.7,43.9
2001-03-25,17.4,19,27.8,38.5
2001-03-26,16.9,19,28.1,29.8
2001-03-27,17.1,21,28.4,22.8
2001-03-28,17.6,23,28.9,31.1
2001-03-29,17.9,22,29.1,26.8
2001-03-30,18.2,23,29.5,28.4
2001-03-31,18.4,22,29.5,31.6
2001-04-01,18.6,22,29.8,25.9
2001-04-02,18.9,23,29.8,20.8
2001-04-03,18.8,23,29.9,24.3
2001-04-04,18.9,22,29.9,27.5
2001-04-05,18.8,22,30.0,31.3
2001-04-06,19.3,24,30.3,27.0
2001-04-07,19.6,26,30.8,25.5
2001-04-08,20.1,27,31.2,23.9
2001-04-09,20.1,26,31.3,27.5
2001-04-10,20.2,25,31.3,27.1
2001-04-11,20.5,27,31.6,25.3
2001-04-12,20.6,25,31.6,25.7
2001-04-13,20.5,26,31.8,25.9
2001-04-14,20.8,27,31.9,21.2
2001-04-15,21.0,25,32.0,29.5
2001-04-16,20.9,24,32.1,37.9
2001-04-17,20.9,22,32.1,35.4
2001-04-18,20.8,23,32.6,31.3
2001-04-19,20.5,22,32.7,28.8
2001-04-20,20.3,22,32.7,31.1
2001-04-21,19.9,21,32.7,34.9
2001-04-22,19.7,21,32.7,31.3
2001-04-23,19.2,21,32.8,31.5
2001-04-24,19.2,20,32.8,36.7
2001-04-25,18.8,19,32.9,41.2
2001-04-26,17.8,18,33.0,48.7
2001-04-27,16.7,17,33.0,42.8
2001-04-28,16.0,16,33.0,35.8
2001-04-29,16.1,,33.7,29.1
2001-04-30,16.3,18,34.1,30.2
2001-05-01,16.8,20,34.7,28.2
2001-05-02,17.6,22,35.5,30.0
2001-05-03,17.6,19,35.6,30.4
2001-05-04,17.7,19,35.6,35.4
2001-05-05,17.7,19,35.8,29.1
2001-05-06,17.7,19,36.1,26.2
2001-05-07,17.5,18,36.2,36.3
2001-05-08,16.8,17,36.2,40.8
2001-05-09,16.1,16,36.2,31.6
2001-05-10,15.7,16,36.2,32.5
2001-05-11,15.2,15,36.2,39.6
2001-05-12,14.3,14,36.4,50.7
2001-05-13,12.9,12,36.5,37.4
2001-05-14,12.2,12,36.6,38.8
2001-05-15,11.7,11,37.0,31.8
2001-05-16,11.1,11,37.2,32.0
2001-05-17,11.5,12,37.8,31.3
2001-05-18,11.5,12,38.0,32.2
2001-05-19,11.1,11,38.0,34.9
2001-05-20,10.7,10,38.4,32.5
2001-05-21,10.2,10,38.4,36.1
2001-05-22,9.1,8,38.5,52.9
2001-05-23,7.4,6,38.5,54.7
2001-05-24,5.5,4,38.5,53.1
2001-05-25,4.2,3,38.5,45.5
2001-05-26,2.8,1,38.5,45.5
2001-05-27,1.3,0,38.5,48.2
2001-05-28,0.0,,38.5,40.8
2001-05-29,0.0,,39.0,29.8
2001-05-30,0.0,,39.1,32.2
2001-05-31,0.0,,39.1,43.7
2001-06-01,0.0,,39.2,55.0
2001-06-02,0.0,,39.9,31.3
2001-06-03,0.0,,40.2,32.7
2001-06-04,0.0,,40.2,33.1
2001-06-05,0.0,,40.3,37.2
2001-06-06,0.0,,40.5,37.2
2001-06-07,0.0,,40.8,38.1
2001-06-08,0.0,,40.8,46.6
2001-06-09,0.0,,41.1,45.1
2001-06-10,0.0,,41.6,34.2
2001-06-11,0.0,,41.7,36.1
2001-06-12,0.0,,42.6,31.1
2001-06-13,0.0,,43.0,39.4
2001-06-14,0.0,,43.0,39.7
2001-06-15,0.0,,43.0,38.8
2001-06-16,0.0,,43.2,36.5
2001-06-17,0.0,,43.3,35.2
2001-06-18,0.0,,43.3,37.6
2001-06-19,0.0,,43.4,44.4
2001-06-20,0.0,,43.4,52.7
2001-06-21,0.0,,43.4,50.9
2001-06-22,0.0,,43.4,48.6
2001-06-23,0.0,,43.4,42.3
2001-06-24,0.0,,43.4,40.6
2001-06-25,0.0,,43.6,37.6
2001-06-26,0.0,,43.7,43.7
2001-06-27,0.0,,43.7,46.9
2001-06-28,0.0,,44.0,46.2
2001-06-29,0.0,,44.0,39.0
2001-06-30,0.0,,44.0,44.1
2001-07-01,0.0,,44.0,42.8
2001-07-02,0.0,,44.0,44.8
2001-07-03,0.0,,44.0,52.2
2001-07-04,0.0,,44.0,58.5
2001-07-05,0.0,,44.0,49.1
2001-07-06,0.0,,44.0,43.9
2001-07-07,0.0,,44.0,45.7
2001-07-08,0.0,,44.0,46.2
2001-07-09,0.0,,44.0,52.2
2001-07-10,0.0,,44.0,56.3
2001-07-11,0.0,,44.0,53.2
2001-07-12,0.0,,44.0,52.5
2001-07-13,0.0,,44.0,50.2
2001-07-14,0.0,,44.0,47.1
2001-07-15,0.0,,44.0,42.8
2001-07-16,0.0,,44.1,38.5
2001-07-17,0.0,,44.3,41.2
2001-07-18,0.0,,44.5,42.3
2001-07-19,0.0,,44.7,45.0
2001-07-20,0.0,,44.7,43.9
2001-07-21,0.0,,44.7,47.7
2001-07-22,0.0,6,44.7,49.1
2001-07-23,0.0,,44.7,48.9
2001-07-24,0.0,,44.7,52.2
2001-07-25,0.0,,44.7,43.9
2001-07-26,0.0,,44.7,49.1
2001-07-27,0.0,,44.8,49.6
2001-07-28,0.0,,45.0,46.6
2001-07-29,0.0,,45.4,40.8
2001-07-30,0.0,,45.4,41.2
2001-07-31,0.0,,45.4,44.6
2001-08-01,0.0,,45.4,42.6
2001-08-02,0.0,,45.4,48.2
2001-08-03,0.0,,45.5,49.8
2001-08-04,0.0,,45.6,46.6
2001-08-05,0.0,,45.6,43.7
2001-08-06,0.0,,45.8,49.6
2001-08-07,0.0,,45.8,47.7
2001-08-08,0.0,,45.8,47.7
2001-08-09,0.0,,45.9,56.5
2001-08-10,0.0,,45.9,61.0
2001-08-11,0.0,,45.9,57.9
2001-08-12,0.0,,45.9,59.0
2001-08-13,0.0,,45.9,62.2
2001-08-14,0.0,,45.9,58.5
2001-08-15,0.0,,45.9,61.7
2001-08-16,0.0,,45.9,61.2
2001-08-17,0.0,,45.9,53.8
2001-08-18,0.0,,45.9,45.5
2001-08-19,0.0,,45.9,43.0
2001-08-20,0.0,,45.9,42.4
2001-08-21,0.0,,45.9,44.4
2001-08-22,0.0,,46.4,48.4
2001-08-23,0.0,,47.8,44.2
2001-08-24,0.0,,48.0,41.7
2001-08-25,0.0,,48.0,44.2
2001-08-26,0.0,,48.0,56.3
2001-08-27,0.0,,48.1,51.4
2001-08-28,0.0,,48.1,52.0
2001-08-29,0.0,,48.1,50.5
2001-08-30,0.0,,48.1,53.2
2001-08-31,0.0,,48.1,51.4
2001-09-01,0.0,,48.1,48.6
2001-09-02,0.0,,48.5,40.8
2001-09-03,0.0,,48.5,45.3
2001-09-04,0.0,,48.6,42.6
2001-09-05,0.0,,48.6,40.8
2001-09-06,0.0,75,48.6,38.7
2001-09-07,0.0,75,48.6,40.5
2001-09-08,0.0,75,48.6,44.2
2001-09-09,0.0,75,48.6,44.4
2001-09-10,0.0,75,48.6,47.1
2001-09-11,0.0,75,48.6,48.2
2001-09-12,0.0,75,48.7,51.6
2001-09-13,0.0,75,48.7,54.3
2001-09-14,0.0,75,48.7,55.6
2001-09-15,0.0,75,48.7,57.6
2001-09-16,0.0,75,48.7,53.4
2001-09-17,0.0,75,48.7,49.6
2001-09-18,0.0,75,48.7,43.0
2001-09-19,0.0,75,48.7,41.5
2001-09-20,0.0,75,48.7,40.6
2001-09-21,0.0,75,48.7,45.7
2001-09-22,0.0,75,48.9,47.3
2001-09-23,0.0,75,49.1,56.1
2001-09-24,0.0,75,49.1,57.9
2001-09-25,0.0,75,49.1,54.9
2001-09-26,0.0,75,49.1,45.9
2001-09-27,0.0,75,49.9,33.8
2001-09-28,0.0,75,49.9,36.5
2001-09-29,0.0,75,49.9,41.9
2001-09-30,0.0,75,50.0,45.9
2001-10-01,0.0,0,0.0,52.9
2001-10-02,0.0,0,0.0,46.0
2001-10-03,0.0,0,0.0,42.3
2001-10-04,0.0,0,0.0,46.8
2001-10-05,0.0,0,0.0,47.1
2001-10-06,0.0,0,0.0,45.7
2001-10-07,0.0,0,0.0,34.5
2001-10-08,0.0,0,0.0,36.3
2001-10-09,0.0,0,0.0,32.7
2001-10-10,0.0,0,0.2,31.5
2001-10-11,0.0,0,0.9,31.8
2001-10-12,0.0,0,1.3,32.2
2001-10-13,0.0,0,1.8,36.7
2001-10-14,0.0,0,2.0,33.4
2001-10-15,0.0,0,2.2,35.6
2001-10-16,0.0,0,2.3,48.0
2001-10-17,0.0,0,2.7,31.5
2001-10-18,0.0,0,2.7,29.8
2001-10-19,0.0,0,3.4,36.0
2001-10-20,0.0,0,3.8,32.0
2001-10-21,0.0,0,3.8,33.4
2001-10-22,0.4,0,4.5,34.3
2001-10-23,0.9,1,5.9,31.6
2001-10-24,1.5,7,7.1,28.6
2001-10-25,1.9,10,7.5,31.3
2001-10-26,1.9,9,7.7,36.9
2001-10-27,2.2,8,8.6,31.1
2001-10-28,2.5,14,9.1,23.9
2001-10-29,2.5,13,9.1,28.2
2001-10-30,2.5,12,9.1,35.1
2001-10-31,2.5,8,9.4,36.3
2001-11-01,2.8,9,10.3,32.0
2001-11-02,2.8,9,10.4,36.3
2001-11-03,2.6,8,10.4,35.4
2001-11-04,2.6,7,10.4,43.3
2001-11-05,2.5,7,10.8,31.1
2001-11-06,2.5,7,10.8,26.6
2001-11-07,2.0,7,10.8,28.6
2001-11-08,1.7,7,10.8,35.4
2001-11-09,2.6,7,10.8,40.3
2001-11-10,2.2,6,10.8,46.0
2001-11-11,2.5,6,10.9,46.4
2001-11-12,2.3,6,10.9,41.2
2001-11-13,1.9,4,11.3,37.2
2001-11-14,1.6,2,12.6,38.7
2001-11-15,1.0,1,14.4,42.3
2001-11-16,0.3,0,16.0,34.3
2001-11-17,0.3,1,16.2,28.8
2001-11-18,0.2,0,16.2,30.0
2001-11-19,0.3,0,16.3,42.3
2001-11-20,0.0,0,18.3,37.6
2001-11-21,0.0,0,19.3,32.5
2001-11-22,0.0,0,19.5,33.3
2001-11-23,0.4,2,20.1,30.9
2001-11-24,0.8,8,20.6,25.5
2001-11-25,0.8,7,20.6,25.0
2001-11-26,1.0,9,20.8,26.4
2001-11-27,1.1,10,20.9,25.5
2001-11-28,1.3,12,21.1,23.9
2001-11-29,3.1,22,22.7,29.7
2001-11-30,3.6,26,23.3,21.2
2001-12-01,4.3,31,23.9,28.9
2001-12-02,6.6,45,25.8,28.8
2001-12-03,6.7,41,26.0,22.6
2001-12-04,6.8,41,26.3,22.3
2001-12-05,7.1,41,26.5,21.7
2001-12-06,7.3,42,26.7,23.2
2001-12-07,8.3,51,27.7,26.8
2001-12-08,8.3,46,27.7,31.1
2001-12-09,9.5,53,28.7,26.1
2001-12-10,9.6,47,28.9,21.4
2001-12-11,9.7,45,29.0,23.4
2001-12-12,9.7,44,29.0,21.9
2001-12-13,10.1,45,29.4,31.3
2001-12-14,11.3,50,30.6,29.8
2001-12-15,12.5,58,31.8,19.4
2001-12-16,13.1,57,32.4,32.7
2001-12-17,13.2,54,32.5,25.9
2001-12-18,13.8,51,33.1,22.6
2001-12-19,14.9,63,34.2,24.6
2001-12-20,15.3,62,34.6,23.9
2001-12-21,15.3,60,34.6,27.1
2001-12-22,15.3,57,34.6,25.9
2001-12-23,15.3,55,34.6,27.7
2001-12-24,15.3,54,34.6,28.6
2001-12-25,15.4,52,34.7,33.4
2001-12-26,15.4,52,34.8,27.3
2001-12-27,15.5,51,34.8,35.4
2001-12-28,15.5,50,35.0,36.3
2001-12-29,15.7,49,35.0,30.9
2001-12-30,15.7,49,35.0,32.4
2001-12-31,15.7,48,35.0,34.2
2002-01-01,15.8,48,35.1,33.6
2002-01-02,15.6,47,36.0,38.7
2002-01-03,15.6,45,36.6,32.2
2002-01-04,15.8,46,36.8,27.7
2002-01-05,15.9,,36.8,33.3
2002-01-06,16.0,45,37.2,34.9
2002-01-07,15.8,43,38.6,41.0
2002-01-08,15.1,41,41.7,36.0
2002-01-09,15.8,43,42.6,31.6
2002-01-10,15.9,42,42.7,31.6
2002-01-11,16.1,43,42.8,30.4
2002-01-12,16.2,42,42.8,43.5
2002-01-13,17.2,51,43.8,26.4
2002-01-14,17.3,49,43.8,23.5
2002-01-15,17.2,49,43.8,22.5
2002-01-16,17.3,47,43.8,19.6
2002-01-17,17.3,47,43.8,24.1
2002-01-18,17.4,47,43.9,19.6
2002-01-19,18.0,51,44.5,25.5
2002-01-20,18.5,57,45.0,23.2
2002-01-21,19.5,62,46.0,23.5
2002-01-22,19.9,66,46.4,17.8
2002-01-23,20.3,69,46.9,19.6
2002-01-24,20.9,70,47.5,31.5
2002-01-25,22.2,74,48.8,28.2
2002-01-26,22.8,81,49.4,21.7
2002-01-27,23.2,80,49.8,17.8
2002-01-28,23.6,82,50.2,15.3
2002-01-29,23.6,79,50.2,14.4
2002-01-30,23.9,78,50.5,18.0
2002-01-31,24.3,81,50.9,26.2
2002-02-01,24.6,81,51.2,23.7
2002-02-02,24.7,81,51.3,24.6
2002-02-03,24.8,79,51.4,29.1
2002-02-04,25.0,82,51.6,23.0
2002-02-05,25.3,80,51.9,32.0
2002-02-06,25.3,80,51.9,27.5
2002-02-07,26.3,90,52.9,28.0
2002-02-08,26.6,88,53.2,26.4
2002-02-09,26.6,90,53.2,22.6
2002-02-10,27.1,87,53.7,35.4
2002-02-11,27.2,92,53.8,22.8
2002-02-12,27.6,89,53.8,19.8
2002-02-13,28.0,87,53.8,31.5
2002-02-14,27.5,85,53.8,20.8
2002-02-15,27.7,84,53.8,37.2
2002-02-16,27.7,83,53.8,33.4
